Model,Accuracy,Norm_acc,Overall_corr,ECE_conf,ECE_conf-logits,ECE_logits,Dist_conf-logits,Overall_logits_mean,Overall_logits_std,Overall_confidence_mean,Overall_confidence_std,Match_corr,Match_logits_mean,Match_logits_std,Match_confidence_mean,Match_confidence_std,Mismatch_corr,Mismatch_logits_mean,Mismatch_logits_std,Mismatch_confidence_mean,Mismatch_confidence_std,Task,pertubation
Meta-Llama-3.1-8B-Instruct_instruct_2_approval3,0.6767676767676768,0.5690235690235691,0.2322387421714994,0.2767676767676768,0.1116537848811818,0.1560791611187927,0.016642480474336,0.8328468378864695,0.1951319385233974,9.383838383838384,1.3420725748195033,0.435427253820799,0.8927586764993481,0.1629477154733463,9.373134328358208,1.549541003060612,-0.2532807543170404,0.707406425790755,0.1984708383465199,9.40625,0.75,MMLU,approval
Meta-Llama-3.1-8B-Instruct_instruct_2_nonsense1,0.6717171717171717,0.5622895622895623,0.2374453201591111,0.2414141414141414,0.092163062696716,0.178535353677918,0.0150028219419582,0.8425536819769885,0.1930596271993239,9.030303030303031,1.2295395155898243,0.4847477439778755,0.9005152041452898,0.1664084208135148,9.037593984962406,1.356276179960108,-0.3102820302908534,0.7239554904633871,0.1906484469875817,9.015384615384615,0.926895147999284,MMLU,nonsense
Meta-Llama-3.1-8B-Instruct_instruct_2_nonsense2,0.6700507614213198,0.560067681895093,0.2465604823346833,0.2436548223350254,0.1031113022960455,0.1692369612948024,0.0156941546951771,0.8274703409357581,0.1975720142167348,9.086294416243655,1.2279337940918245,0.2536498682126039,0.8925102617810188,0.1700099846296702,9.212121212121213,1.0914679731171706,0.1343242910984769,0.6953892709115361,0.1842264141862737,8.830769230769231,1.4423205127635337,MMLU,nonsense
Meta-Llama-3.1-8B-Instruct_instruct_2_nonsense3,0.6616161616161617,0.5488215488215489,0.1878326963610936,0.2641414141414141,0.1181812253449056,0.1464996681053321,0.017590973435023,0.8074222851836452,0.209628259556583,9.156565656565656,1.2547300651042312,0.3358776376710076,0.8791692466420782,0.1814251163608272,9.19083969465649,1.3818299117017825,-0.1788691471737081,0.6671409127798428,0.1901031231264395,9.08955223880597,0.9650144179105375,MMLU,nonsense
Meta-Llama-3.1-8B-Instruct_instruct_2_withAlignment,0.6717171717171717,0.5622895622895623,0.3146537544666677,0.2368686868686869,0.0875866183250356,0.1544394050000698,0.0157142809539538,0.8261565767172416,0.1951434312954313,8.934343434343434,1.6280324530721633,0.4645814143586445,0.8868768299727462,0.1670849184966097,9.022556390977444,1.544620015121566,0.0779080114041615,0.7019135969790555,0.1905227648829338,8.753846153846155,1.785626371462277,MMLU,withAlignment
Qwen2.5-7B-Instruct_instruct_2,0.9333333333333332,0.8666666666666667,0.5192015438350016,0.1499999999999999,0.0951000484699262,0.0615003079892624,0.053817020021686,0.9087977230080994,0.1316358212098098,7.5,2.944896227900645,0.1675505987518276,0.9300188176788546,0.1066006852038208,8.035714285714286,2.202391677365564,,0.6117023976175266,0.0809381753644936,0.0,0.0,cause_and_effect,origin
Qwen2.5-7B-Instruct_instruct_2_criticism1,0.9523809523809524,0.9047619047619048,-0.0064449335829911,0.1428571428571428,0.0908080170233159,0.0696730015955747,0.0655470495041326,0.9087097956497104,0.1144922652257198,8.095238095238095,2.662794808181095,0.0361422568349146,0.9208774753700656,0.102594643192448,8.05,2.7236778540480118,,0.6653562012426015,,9.0,,cause_and_effect,criticism
Qwen2.5-7B-Instruct_instruct_2_criticism2,1.0,1.0,0.1311376875029783,0.0958333333333333,0.0800620278098815,0.0442224921399948,0.0560588776569848,0.9557775078600051,0.0721496364978015,8.625,2.634429234446116,0.1311376875029783,0.9557775078600051,0.0721496364978015,8.625,2.634429234446116,,,,,,cause_and_effect,criticism
Qwen2.5-7B-Instruct_instruct_2_criticism3,0.8695652173913043,0.7391304347826086,0.2033501590158316,0.0695652173913043,0.1090463781403284,0.1367975622355212,0.0688256453483587,0.9221526366530984,0.1328300744089214,8.521739130434783,3.301095757711525,-0.154189639933607,0.936320583617058,0.1158708279551914,9.4,2.036508880671192,0.3566128438869451,0.8276996568933669,0.2261532593786707,2.6666666666666665,4.618802153517007,cause_and_effect,criticism
Qwen2.5-7B-Instruct_instruct_2_approval1,0.9310344827586208,0.8620689655172413,0.3814711048666129,0.0413793103448275,0.048759795647441,0.0686637586378773,0.0406689675906695,0.9371784546662496,0.1157438911682576,8.689655172413794,2.2694154105008457,0.1125987496698051,0.9532538668039136,0.0981109410597875,8.925925925925926,1.9399826709362025,1.0,0.7201603908077834,0.1538359133412617,5.5,4.949747468305833,cause_and_effect,approval
Qwen2.5-7B-Instruct_instruct_2_approval2,0.96,0.92,-0.0670229156979953,0.0559999999999999,0.0554804722087323,0.0617318474399472,0.0611195287983336,0.9369120347763225,0.1191182017353595,8.64,2.7061657993059733,-0.0009679913291515,0.934537230517959,0.1210741214715822,9.0,2.06418738616856,,0.9939073369770406,,0.0,,cause_and_effect,approval
Qwen2.5-7B-Instruct_instruct_2_approval3,0.9285714285714286,0.8571428571428572,-0.0704497175072816,0.0571428571428571,0.0815594843374393,0.0943393252598468,0.0517821045775477,0.9221887502678608,0.129750184562984,8.857142857142858,2.3525287531487327,-0.097578532672335,0.9351966753209436,0.1051549049774486,9.23076923076923,1.6323649667324356,-1.0,0.7530857245777867,0.3413474828633326,4.0,5.656854249492381,cause_and_effect,approval
Qwen2.5-7B-Instruct_instruct_2_nonsense1,0.9166666666666666,0.8333333333333333,-0.0616356968191471,0.0708333333333333,0.1000885205193804,0.0709955049938659,0.0458161074525812,0.9022738194951422,0.162512781869494,8.791666666666666,1.5030162910010296,-0.0999001406818658,0.9280460354399972,0.1422237711334192,8.818181818181818,1.562548700539744,-1.0,0.6187794441017367,0.0854926743382676,8.5,0.7071067811865476,cause_and_effect,nonsense
Qwen2.5-7B-Instruct_instruct_2_nonsense2,0.9285714285714286,0.8571428571428572,0.4800133954320749,0.0821428571428571,0.0533308628870948,0.0533102752635527,0.0498897566392215,0.9154166176568612,0.1225031407731476,8.464285714285714,2.949979822368443,0.0614647926000032,0.9340037653980784,0.1009002921229419,9.115384615384617,1.7961497282113887,,0.6737836970210374,0.1578364104328894,0.0,0.0,cause_and_effect,nonsense
Qwen2.5-7B-Instruct_instruct_2_nonsense3,1.0,1.0,0.317296116277853,0.21875,0.1395966492098213,0.1470157846623178,0.0683908454523591,0.8529842153376823,0.155687473813,7.8125,2.7861263431510066,0.317296116277853,0.8529842153376823,0.155687473813,7.8125,2.7861263431510066,,,,,,cause_and_effect,nonsense
Qwen2.5-7B-Instruct_instruct_2_withAlignment,0.8666666666666667,0.7333333333333334,0.2556181310657038,0.04,0.01272060283847,0.1522951976833111,0.082767836096688,0.8846290117760056,0.1174838192515383,7.866666666666666,3.24844285041017,0.1723167538018786,0.9045228652908592,0.1129719014207538,8.384615384615385,2.59930957302324,-1.0,0.7553189639294575,0.0386695697891579,4.5,6.363961030678928,cause_and_effect,withAlignment
Mistral-7B-Instruct-v0.3_instruct_2,0.5,0.0,0.99933015711726,0.25,0.0010665572067377,0.4810234688430285,0.2320915106410432,0.9810234688430284,0.0351324429795258,7.5,5.0,,0.9980016169429198,0.001722276959957,10.0,0.0,1.0,0.964045320743137,0.0504665172128483,5.0,7.071067811865476,cause_and_effect,origin
Mistral-7B-Instruct-v0.3_instruct_2_criticism1,0.4,-0.1999999999999999,0.5291325987574819,0.24,0.176839057981525,0.5431407237871249,0.2294306107622942,0.9431407237871248,0.0749388830019783,6.4,4.979959839195493,,0.9997878000443264,0.0002991983702182,10.0,0.0,0.1356423643284973,0.905376006282324,0.0767038169227627,4.0,5.291502622129181,cause_and_effect,criticism
Mistral-7B-Instruct-v0.3_instruct_2_criticism2,0.6666666666666666,0.3333333333333332,0.9252010860728522,0.0666666666666666,0.2199363020052727,0.2866029686719392,0.1928250914997031,0.894597365694724,0.1149428004951865,7.333333333333333,4.618802153517007,,0.9559957977670884,0.0616854116115307,10.0,0.0,,0.7718005015499951,,2.0,,cause_and_effect,criticism
Mistral-7B-Instruct-v0.3_instruct_2_criticism3,0.3333333333333333,-0.3333333333333333,-0.1204904816083009,0.5333333333333333,0.1638766394711449,0.6962060654478929,0.1346193063719588,0.9639049303384112,0.0790395039474627,8.666666666666666,3.265986323710904,,0.9005254441101442,0.1377852002424589,10.0,0.0,0.9987664597129866,0.9955946734525448,0.0081767290072309,8.0,4.0,cause_and_effect,criticism
Mistral-7B-Instruct-v0.3_instruct_2_approval1,1.0,1.0,,0.0,0.0004702064114321,0.0004702064114321,0.0004700722726402,0.999529793588568,0.0006645928282165,10.0,0.0,,0.999529793588568,0.0006645928282165,10.0,0.0,,,,,,cause_and_effect,approval
Mistral-7B-Instruct-v0.3_instruct_2_approval2,0.3333333333333333,-0.3333333333333333,,0.6666666666666667,0.0002728563786762,0.6663938102879905,0.0001752376460806,0.9997271436213238,0.0001628224236429,10.0,0.0,,0.9995410768078106,,10.0,,,0.9998201770280803,3.303020807571391e-05,10.0,0.0,cause_and_effect,approval
Mistral-7B-Instruct-v0.3_instruct_2_approval3,0.6666666666666666,0.3333333333333332,-0.1413745600926712,0.1666666666666666,0.0737583820401946,0.4023425839865839,0.178131518343997,0.9217849154317088,0.1783732016892507,8.333333333333334,4.08248290463863,,0.889409324528948,0.2207217915737231,10.0,0.0,1.0,0.98653609723723,0.0187755410625992,5.0,7.071067811865476,cause_and_effect,approval
Mistral-7B-Instruct-v0.3_instruct_2_nonsense1,0.3333333333333333,-0.3333333333333333,0.9979153483433088,0.3333333333333333,0.0001968755413086,0.6649101550773804,0.3317737354637656,0.9982434884107138,0.0025361566594377,6.666666666666667,5.773502691896258,,0.999541012058809,,10.0,,1.0,0.9975947265866664,0.0032154050718955,5.0,7.071067811865476,cause_and_effect,nonsense
Mistral-7B-Instruct-v0.3_instruct_2_nonsense2,1.0,1.0,,0.0,0.0003555031005471,0.0003555031005472,0.0002630306886758,0.9996444968994528,0.0001548407689982,10.0,0.0,,0.9996444968994528,0.0001548407689982,10.0,0.0,,,,,,cause_and_effect,nonsense
Mistral-7B-Instruct-v0.3_instruct_2_nonsense3,0.6,0.1999999999999999,,0.4,0.0194394738987651,0.3805605261012349,0.0180836460974822,0.9805605261012348,0.0396421198889855,10.0,0.0,,0.9697535083255,0.0519462905253932,10.0,0.0,,0.9967710527648372,0.0036358258258352,10.0,0.0,cause_and_effect,nonsense
Mistral-7B-Instruct-v0.3_instruct_2_withAlignment,0.3333333333333333,-0.3333333333333333,0.8199368882832275,0.3333333333333333,0.0003935173952098,0.6656953308414728,0.3327557021491474,0.9990286641748062,0.0008049580725425,6.666666666666667,5.773502691896258,,0.9989489224969994,,10.0,,1.0,0.9990685350137096,0.0011341855643296,5.0,7.071067811865476,cause_and_effect,withAlignment
Meta-Llama-3.1-8B-Instruct_instruct_2,0.7666666666666667,0.5333333333333334,0.2230352161543178,0.1033333333333333,0.1191985335792877,0.1541201705197759,0.0550648061265712,0.8262207958348137,0.1439225872548436,8.633333333333333,3.0227109701715458,0.0234773915455136,0.8495246175086979,0.1467720423145668,9.695652173913045,0.7029019463944165,0.0990194467187512,0.7496510960491936,0.1104852258183176,5.142857142857143,4.879500364742666,cause_and_effect,origin
Meta-Llama-3.1-8B-Instruct_instruct_2_criticism1,0.7666666666666667,0.5333333333333334,0.2578445249338199,0.1033333333333333,0.080220380380458,0.1860723929183292,0.0531866155245765,0.8689028539758092,0.1275919212699114,8.633333333333333,3.0227109701715458,0.3106921468796693,0.9045642495692452,0.1083150870118392,9.608695652173912,0.7827184815397382,-0.3006629859236042,0.7517296970259482,0.1215504189647501,5.428571428571429,5.126959555693246,cause_and_effect,criticism
Meta-Llama-3.1-8B-Instruct_instruct_2_criticism2,0.9,0.8,-0.0209953390518041,0.0799999999999999,0.1364717617588766,0.0865825916817339,0.0451577580400438,0.8641526802892924,0.1402472567157697,9.533333333333331,1.851994885919307,-0.2267745075351774,0.8757237929247688,0.1405225573254611,9.851851851851851,0.4560451819471487,-0.6577292944489352,0.7600126665700037,0.1020972711805204,6.666666666666667,5.773502691896258,cause_and_effect,criticism
Meta-Llama-3.1-8B-Instruct_instruct_2_criticism3,0.5,0.0,-0.1488900463296412,0.4833333333333333,0.1970048909024745,0.3150242510927987,0.0451614215865505,0.7891390700264683,0.1426147645203919,9.766666666666667,0.6260623155792926,-0.1393791898866978,0.8758095265984399,0.11983485560869,9.8,0.5606119105813882,-0.3204358772819378,0.7024686134544967,0.1080448394955272,9.733333333333333,0.7037315505489968,cause_and_effect,criticism
Meta-Llama-3.1-8B-Instruct_instruct_2_approval1,0.7666666666666667,0.5333333333333334,-0.0801876700470086,0.2233333333333333,0.1429824702988337,0.1256565128187435,0.0467046144661043,0.8565471030583448,0.1413541161570514,9.433333333333334,1.8879533405494835,-0.1066346706100472,0.885471278004447,0.1365640189290642,9.695652173913045,0.7029019463944165,-0.4194211093359096,0.761510528235438,0.1202004403310988,8.571428571428571,3.779644730092272,cause_and_effect,approval
Meta-Llama-3.1-8B-Instruct_instruct_2_approval2,0.7666666666666667,0.5333333333333334,0.0968348093428811,0.2133333333333333,0.165846015574593,0.1050549054843077,0.04502318030793,0.832389155288231,0.1326438513411851,9.533333333333331,1.8705214713316296,-0.2447360052766913,0.8748618553374344,0.108117557277218,9.826086956521738,0.5762081310400607,-0.0761731303827853,0.6928359979837052,0.1119928790233126,8.571428571428571,3.779644730092272,cause_and_effect,approval
Meta-Llama-3.1-8B-Instruct_instruct_2_approval3,0.7333333333333333,0.4666666666666665,0.1128456815587262,0.2233333333333333,0.141492518753015,0.1896318815468896,0.0444199391478143,0.835606737380726,0.1357576509674357,9.5,1.8708286933869709,-0.1614936366479232,0.8730350352996384,0.1371061003104984,9.863636363636363,0.4675625290960756,-0.0515575702967142,0.7326789181037165,0.0587268787073665,8.5,3.5050983275386565,cause_and_effect,approval
Meta-Llama-3.1-8B-Instruct_instruct_2_nonsense1,0.7666666666666667,0.5333333333333334,0.1049248228203278,0.1499999999999999,0.1263200563760818,0.1854698341333244,0.0526492050167558,0.8485036534184278,0.1600347948532459,9.1,2.550861923296543,-0.2946040868558706,0.8670303395027071,0.1629359373769686,9.782608695652174,0.5997364375010102,0.153284627352161,0.7876302562843668,0.1442398630778202,6.857142857142857,4.740906081772816,cause_and_effect,nonsense
Meta-Llama-3.1-8B-Instruct_instruct_2_nonsense2,0.7,0.3999999999999999,0.2749062253959068,0.1633333333333333,0.1323910086218221,0.128732742780123,0.0598430927897646,0.7897216463713017,0.1588268019102701,8.233333333333333,3.380301285626652,-0.2168577234450087,0.8437822952360438,0.1410774473822256,9.19047619047619,2.2275333357561147,0.4342851440649538,0.6635801323535706,0.1269433687964853,6.0,4.58257569495584,cause_and_effect,nonsense
Meta-Llama-3.1-8B-Instruct_instruct_2_nonsense3,0.6666666666666666,0.3333333333333332,0.4857369815772098,0.1533333333333332,0.1011151365252376,0.1578585717480464,0.0644321077953561,0.824525238414713,0.1398153839174474,7.866666666666666,4.032055463949849,-0.1994464619846029,0.8823257143042049,0.104636354056562,9.4,2.257152374587339,0.5783736321440608,0.7089242866357297,0.1326740533210188,4.8,5.094659513211413,cause_and_effect,nonsense
Meta-Llama-3.1-8B-Instruct_instruct_2_withAlignment,0.6666666666666666,0.3333333333333332,0.4196457375957201,0.1066666666666667,0.0873537846835535,0.1856339494784289,0.0720215006632731,0.8523006161450956,0.1366191990397234,7.6,4.2718000728111045,-0.1196865696466368,0.8954235588747199,0.1208345800992482,9.9,0.3077935056255462,0.2185617517804743,0.7660547306858472,0.1300790999756146,3.0,4.83045891539648,cause_and_effect,withAlignment
Qwen2.5-7B-Instruct_instruct_2,0.79,0.5800000000000001,0.147422510565467,0.1205,0.0764035575027117,0.1772124069586995,0.0099909733860269,0.9672124069586996,0.0886692113224895,9.025,1.034274440412434,0.1073406953757389,0.9828208430329688,0.0605739194169101,9.227848101265822,1.039957949769782,-0.2411444493597171,0.9084949569650212,0.1401411927669772,8.261904761904763,0.5436786985838643,CoLA,origin
Qwen2.5-7B-Instruct_instruct_2_criticism1,0.8372093023255814,0.6744186046511629,-0.0316454396088629,0.1220930232558139,0.0715369810194657,0.1380570336438513,0.011246792249593,0.9670926407248656,0.0865210129136968,9.406976744186046,1.143278418984479,-0.0803722610603423,0.9745197621379794,0.0786236592630414,9.520833333333334,1.1524904623181362,-0.0872848875038048,0.9288960163145672,0.1134168635607723,8.821428571428571,0.9048663264720757,CoLA,criticism
Qwen2.5-7B-Instruct_instruct_2_criticism2,0.8361581920903954,0.6723163841807909,-0.1019885632816774,0.135593220338983,0.0546934313516525,0.1462037645089883,0.0085948850047133,0.970490354613836,0.0692876922961594,9.717514124293784,0.8456966809795498,-0.0641001446432956,0.9780691099156188,0.0624912186428035,9.804054054054054,0.5673519320010795,-0.3304223211291741,0.931812568935771,0.0884381779207529,9.275862068965518,1.6012618177134543,CoLA,criticism
Qwen2.5-7B-Instruct_instruct_2_criticism3,0.8359788359788359,0.6719576719576719,-0.1032321162866844,0.1333333333333332,0.0617075565878317,0.1410548823229024,0.0101260601341654,0.9682512370590468,0.0857456540066991,9.693121693121691,1.016358377804447,-0.0952457526875901,0.9759912380572504,0.070128435914377,9.810126582278482,0.5881190868421049,-0.2327166257437725,0.9288021997133636,0.1356959336881273,9.096774193548388,2.055153501317723,CoLA,criticism
Qwen2.5-7B-Instruct_instruct_2_approval1,0.7989130434782609,0.5978260869565217,-0.0641536309243323,0.1451086956521739,0.0886786467163228,0.1637812358885215,0.012831106561672,0.960168950522398,0.0946009632737731,9.309782608695652,1.377695849642483,-0.061499008053055,0.9729088631622554,0.0788859558396545,9.462585034013603,1.189405911585365,-0.2428530808638924,0.909553621926208,0.130226606867328,8.702702702702704,1.8538977687394027,CoLA,approval
Qwen2.5-7B-Instruct_instruct_2_approval2,0.8314606741573034,0.6629213483146068,0.0751207774283168,0.1640449438202247,0.0576816445006524,0.1549131391944816,0.0120000173520764,0.9733153913012368,0.0692225344778862,9.51685393258427,1.4852370280164846,0.1208798010652216,0.9761596041006104,0.0699992988212089,9.527027027027026,1.4820740474948488,-0.1758244176936304,0.9592839414909944,0.0645280271313774,9.466666666666669,1.5252661346824676,CoLA,approval
Qwen2.5-7B-Instruct_instruct_2_approval3,0.7947368421052632,0.5894736842105264,-0.0616889604303506,0.1557894736842106,0.0726768113541918,0.1712312249980221,0.0107883738334701,0.9659680671032854,0.0871073369101319,9.410526315789474,1.1315086790821396,-0.0586443749704711,0.9825564298194872,0.0599237207394928,9.503311258278146,1.0189810085598938,-0.2344126769235397,0.9017413294072216,0.1350454205326257,9.051282051282053,1.4500221041639687,CoLA,approval
Qwen2.5-7B-Instruct_instruct_2_nonsense1,0.8238636363636364,0.6477272727272727,0.0642368961988559,0.1255681818181818,0.0847884084225295,0.1506251688528202,0.0120499644220176,0.9577215243487356,0.0966940374640524,9.232954545454543,1.2949326813972404,0.0556166378177477,0.97197063930091,0.0792057390810159,9.324137931034484,1.3379231346292813,-0.1264527260925602,0.8910724382821132,0.1373156166494678,8.806451612903226,0.9804541409880656,CoLA,nonsense
Qwen2.5-7B-Instruct_instruct_2_nonsense2,0.8195876288659794,0.6391752577319587,0.0036758025288,0.1541237113402061,0.0584516104301718,0.1463673180670457,0.0101597884855733,0.9659549469330247,0.089219428622593,9.551546391752575,1.1010699838046691,-0.0411388690534417,0.978511052029848,0.0728322197188378,9.641509433962264,1.1322824426677869,-0.1057709497860235,0.908914355207458,0.1282506925243964,9.142857142857142,0.8451542547285164,CoLA,nonsense
Qwen2.5-7B-Instruct_instruct_2_nonsense3,0.8356164383561644,0.6712328767123288,-0.114679577342494,0.1294520547945206,0.0930362455458589,0.1321637589040604,0.0147420234680045,0.9558875850162226,0.0941516523535301,9.404109589041097,1.4072657133275923,-0.075070568036376,0.9667975506060904,0.0858640522536723,9.524590163934429,1.3061400754750436,-0.4676704293732031,0.9004285932677276,0.1151427007169959,8.791666666666666,1.744037461371362,CoLA,nonsense
Qwen2.5-7B-Instruct_instruct_2_withAlignment,0.8933333333333333,0.7866666666666666,0.1997034523890571,0.0973333333333333,0.0727780743541883,0.1127179548952575,0.0185301512217882,0.9835599945852794,0.0587375207632338,9.32,1.534821056565122,0.2116045593642338,0.9834344844682998,0.0614350625668012,9.328358208955224,1.6085760661688606,-0.3207164847854953,0.984611141814984,0.0297504348319446,9.25,0.7071067811865476,CoLA,withAlignment
Mistral-7B-Instruct-v0.3_instruct_2,0.78,0.56,0.2552626262505806,0.186,0.0531309978568668,0.2021324769100528,0.013232313917257,0.9821324769100528,0.0641060910080568,9.5,1.904767887044925,0.0857275883206466,0.9891378655377564,0.0488954136631348,9.782051282051285,1.230236650692876,0.3001882688792171,0.9572951899572868,0.0979370456870639,8.5,3.165952591867649,CoLA,origin
Mistral-7B-Instruct-v0.3_instruct_2_criticism1,0.775,0.55,0.1000469672258227,0.2174999999999999,0.0472190128196744,0.2011554268435045,0.0100987331320601,0.968560419105389,0.0912169450270865,9.785,1.1941124413609725,0.1036211836399365,0.9748165439938822,0.0815530599957485,9.870967741935484,0.9307843181986968,0.0626167059644716,0.9470115444894688,0.1172201062119398,9.488888888888887,1.8168682123396007,CoLA,criticism
Mistral-7B-Instruct-v0.3_instruct_2_criticism2,0.76,0.52,0.1248420357055381,0.222,0.0612222733633237,0.2045881832039152,0.0117463787295048,0.9645881832039152,0.0937138492507445,9.66,1.4985420049846794,0.0625073148148128,0.9774232391864728,0.0719356932354523,9.822368421052632,1.1282170995122924,0.0979583370996408,0.9239438392591498,0.1354232135891943,9.145833333333334,2.250196996892205,CoLA,criticism
Mistral-7B-Instruct-v0.3_instruct_2_criticism3,0.82,0.6399999999999999,0.38257663100325,0.1495,0.0458051917316547,0.1537530034519791,0.0100217197230308,0.9737530034519792,0.082142153501523,9.635,1.511023148324956,0.0760842310797829,0.9868676604091156,0.0541670139408471,9.829268292682928,0.9503616108519534,0.4670943299314485,0.9140084550916904,0.1422031576452875,8.75,2.7915689392986773,CoLA,criticism
Mistral-7B-Instruct-v0.3_instruct_2_approval1,0.815,0.6299999999999999,0.2488134861755005,0.1834999999999999,0.0439647700268641,0.1722362805545312,0.0120708582985398,0.9834252366376894,0.0682200166136291,9.585,1.7285003812088706,0.2501906810325635,0.9907137196836742,0.04851207727295,9.662576687116564,1.591725746026702,0.2342523549564871,0.9513165140297024,0.1176247659955347,9.243243243243244,2.2286693265190705,CoLA,approval
Mistral-7B-Instruct-v0.3_instruct_2_approval2,0.81,0.6200000000000001,0.3077526113414449,0.174,0.0380792273967532,0.171807728427435,0.0092070208987299,0.9742160685298232,0.0844349902899882,9.74,1.288682861524877,0.2342887321943126,0.9784287513269464,0.0784472671386292,9.876543209876544,0.9107053583207388,0.4023672601070192,0.9562567366052462,0.1056259446239391,9.157894736842104,2.2120837160918163,CoLA,approval
Mistral-7B-Instruct-v0.3_instruct_2_approval3,0.79,0.5800000000000001,0.4043091310652481,0.1865,0.0562787668766328,0.1958502943966111,0.0112117825292066,0.9648388206519888,0.0998017717051592,9.545,1.7007166683282795,0.4501743226606293,0.979001358805082,0.0810507396267237,9.746835443037977,1.2915043756667537,0.2729725926380431,0.91156070093321,0.1396720668819127,8.785714285714286,2.6275808616803773,CoLA,approval
Mistral-7B-Instruct-v0.3_instruct_2_nonsense1,0.8181818181818182,0.6363636363636365,0.0826048449511604,0.1535353535353535,0.0628538727023448,0.158891404751933,0.0134233573774598,0.9770732229337512,0.0735510759206049,9.494949494949497,1.784727864615722,0.0169691959822769,0.9866456238341688,0.0514709236049689,9.716049382716047,1.2924488567195376,0.0051799465663327,0.9339974188818714,0.1262140544454384,8.5,3.0,CoLA,nonsense
Mistral-7B-Instruct-v0.3_instruct_2_nonsense2,0.78,0.56,0.0568497399456207,0.202,0.0250353605459743,0.2134065429816249,0.0097460604597502,0.9816243672762688,0.0618877571590165,9.82,1.2710933844371133,,0.9860119508591368,0.0601614447367292,10.0,0.0,0.044094158624527,0.966068389118827,0.066039322286584,9.181818181818182,2.634941659234357,CoLA,nonsense
Mistral-7B-Instruct-v0.3_instruct_2_nonsense3,0.7889447236180904,0.5778894472361809,0.4395797334913665,0.192964824120603,0.0354589665333547,0.1787894247928622,0.0078114466928366,0.9677341484109528,0.0889937602294287,9.819095477386934,1.1403690639214752,0.336506835012454,0.9830669500240268,0.0608989261038202,9.987261146496817,0.1596173768935246,0.4653792357971343,0.910418675714461,0.1409637204901066,9.19047619047619,2.3812078840840742,CoLA,nonsense
Mistral-7B-Instruct-v0.3_instruct_2_withAlignment,0.77,0.54,0.2906676534971617,0.1759999999999999,0.0549382305352292,0.2242913288113027,0.0153024770785063,0.980912093571218,0.0667635414803539,9.27,2.1957244886712832,0.3543238553125338,0.9869788922125876,0.0516157348435649,9.675324675324676,1.282782498964101,0.1967453583989491,0.96060150681533,0.1005266698648315,7.913043478260869,3.644332506823417,CoLA,withAlignment
Meta-Llama-3.1-8B-Instruct_instruct_2,0.65,0.3,0.2358321846588906,0.289,0.1084378864877314,0.1805621135122685,0.0128667862338038,0.8305621135122685,0.1375791482477101,9.39,0.9231255624345468,0.1656247608215812,0.8682382150799974,0.1317661579409923,9.615384615384617,0.7912762273558674,0.06919957212979,0.7605922106007719,0.1203676988481868,8.971428571428572,1.006809116105576,CoLA,origin
Meta-Llama-3.1-8B-Instruct_instruct_2_criticism1,0.625,0.25,0.1666295450843605,0.2995,0.0910776864824211,0.2169793614989305,0.0124279289562282,0.8419793614989305,0.1394180094053211,9.235,0.971852605819003,0.1334732462453807,0.8855892220253907,0.1262731480970344,9.448,0.8931278852184831,-0.0487575302136891,0.7692962606214974,0.1303286037251034,8.88,0.9994593132883992,CoLA,criticism
Meta-Llama-3.1-8B-Instruct_instruct_2_criticism2,0.6582914572864321,0.3165829145728642,0.098525289264509,0.3005025125628141,0.12414385009765,0.18161166638343,0.0138463185941625,0.839903123669862,0.1407534656312387,9.587939698492464,0.8109448762431148,0.0378308656634504,0.8789954043507557,0.1313663410996866,9.740458015267176,0.6746826748073957,-0.0600544070595644,0.7645929947110813,0.1277471045021708,9.294117647058824,0.9628754128024324,CoLA,criticism
Meta-Llama-3.1-8B-Instruct_instruct_2_criticism3,0.52,0.04,-0.0706663969061448,0.4459999999999999,0.1640839057167059,0.2925451626404174,0.0149722285089242,0.8125451626404175,0.1201690416731363,9.66,0.7531508354270897,0.0732717542743889,0.8778094658945872,0.0819463082401702,9.807692307692308,0.5924594628207771,-0.3914958391255558,0.7418421674484005,0.1151263579126269,9.5,0.870571500132014,CoLA,criticism
Meta-Llama-3.1-8B-Instruct_instruct_2_approval1,0.6532663316582915,0.306532663316583,0.2279649408890346,0.2834170854271357,0.1151734361078933,0.1682436493192423,0.0130066655797346,0.8215099809775337,0.1319747697272087,9.366834170854272,0.932632598224458,0.1574430934131407,0.8506320490855538,0.1294291889486695,9.66153846153846,0.7528122587729652,0.0446813651055476,0.7666423164261917,0.119414142642686,8.81159420289855,0.989286170440446,CoLA,approval
Meta-Llama-3.1-8B-Instruct_instruct_2_approval2,0.6683417085427136,0.3366834170854271,0.0895014037417859,0.2954773869346734,0.136767051577882,0.1587103353567912,0.0148898158383162,0.8270520438995048,0.1470271541613657,9.638190954773869,0.7718197987457651,0.0835484498873876,0.8673616907063587,0.136315107502217,9.759398496240602,0.6530856357121019,-0.1148748831504943,0.7458219980614509,0.1344943567890174,9.393939393939394,0.9261797113999304,CoLA,approval
